lat,lon,district,category,count
36.20378,127.34144,서구,소매,1
36.20073,127.34003,서구,숙박,5
36.19884,127.33869,서구,음식,2
36.20484,127.44301,동구,음식,1
36.20011,127.44906,동구,음식,1
36.21396,127.33634,서구,소매,2
36.21023,127.33802,서구,숙박,11
36.21289,127.3376,서구,음식,1
36.21452,127.34809,서구,숙박,2
36.21058,127.43905,동구,과학·기술,2
36.21256,127.44047,동구,보건의료,1
36.21176,127.43888,동구,부동산,1
36.21256,127.44047,동구,소매,1
36.21064,127.43918,동구,수리·개인,1
36.21139,127.43829,동구,시설관리·임대,1
36.21144,127.43973,동구,음식,6
36.22328,127.29462,서구,소매,1
36.22376,127.30126,서구,소매,2
36.21905,127.32184,서구,예술·스포츠,1
36.22399,127.3346,서구,보건의료,1
36.22399,127.3346,서구,소매,1
36.2192,127.34065,서구,소매,4
36.22136,127.34019,서구,음식,4
36.22205,127.34606,서구,숙박,1
36.22205,127.34606,서구,예술·스포츠,1
36.21873,127.34641,서구,음식,2
36.2203,127.43818,동구,과학·기술,2
36.21994,127.44115,동구,소매,4
36.22103,127.44203,동구,시설관리·임대,3
36.21916,127.44171,동구,음식,10
36.22474,127.45889,동구,과학·기술,1
36.22874,127.29353,서구,예술·스포츠,1
36.22961,127.30245,서구,소매,1
36.23035,127.30288,서구,음식,2
36.22781,127.30885,서구,소매,2
36.22907,127.3114,서구,시설관리·임대,1
36.22795,127.309,서구,음식,2
36.23187,127.3184,서구,과학·기술,2
36.23226,127.31732,서구,부동산,1
36.23226,127.31732,서구,소매,1
36.22871,127.34444,서구,소매,1
36.23186,127.33962,서구,숙박,8
36.23439,127.3436,서구,음식,2
36.2294,127.34785,서구,소매,2
36.22931,127.34786,서구,숙박,2
36.23278,127.35057,서구,시설관리·임대,1
36.22692,127.34525,서구,음식,1
36.2319,127.40665,중구,음식,1
36.2253,127.44385,동구,음식,2
36.2329,127.45418,동구,과학·기술,1
36.22706,127.45302,동구,보건의료,1
36.22784,127.44885,동구,소매,3
36.2266,127.44562,동구,수리·개인,2
36.2283,127.45318,동구,시설관리·임대,1
36.22715,127.44706,동구,음식,3
36.22891,127.45528,동구,과학·기술,1
36.23903,127.31194,서구,소매,1
36.23795,127.31369,서구,수리·개인,1
36.23781,127.31429,서구,음식,1
36.23852,127.31951,서구,과학·기술,2
36.23962,127.31875,서구,소매,4
36.23831,127.31804,서구,시설관리·임대,1
36.23938,127.32048,서구,음식,3
36.23978,127.3291,서구,부동산,1
36.2351,127.34141,서구,교육,1
36.23574,127.3424,서구,소매,2
36.23583,127.34223,서구,음식,3
36.2392,127.34774,서구,예술·스포츠,1
36.24287,127.34657,서구,음식,1
36.24306,127.40468,중구,음식,1
36.23655,127.41917,중구,소매,2
36.24386,127.47323,동구,교육,1
36.23599,127.46664,동구,숙박,2
36.23984,127.47018,동구,음식,2
36.24099,127.47658,동구,음식,1
36.2451,127.29117,서구,소매,1
36.24942,127.34011,서구,교육,3
36.25446,127.34052,서구,부동산,4
36.25322,127.3405,서구,소매,23
36.25395,127.34015,서구,수리·개인,6
36.25097,127.34168,서구,시설관리·임대,5
36.25141,127.34381,서구,예술·스포츠,1
36.25292,127.34116,서구,음식,19
36.25274,127.34646,서구,과학·기술,2
36.24981,127.40742,중구,소매,1
36.24884,127.40966,중구,음식,1
36.24523,127.42777,중구,과학·기술,1
36.25319,127.47633,동구,소매,1
36.25368,127.4779,동구,음식,2
36.25748,127.30024,서구,시설관리·임대,1
36.26311,127.32816,서구,소매,1
36.26166,127.33205,서구,예술·스포츠,1
36.25645,127.34197,서구,과학·기술,1
36.2552,127.34135,서구,소매,4
36.25526,127.34018,서구,수리·개인,1
36.25513,127.34172,서구,시설관리·임대,4
36.25544,127.34118,서구,음식,7
36.26106,127.34639,서구,교육,1
36.26254,127.34617,서구,음식,1
36.25518,127.39652,중구,소매,1
36.25794,127.47998,동구,소매,2
36.27335,127.26907,유성구,소매,4
36.27354,127.26914,유성구,음식,1
36.26647,127.28485,유성구,소매,1
36.27273,127.27564,유성구,시설관리·임대,1
36.27066,127.28989,유성구,음식,7
36.2704,127.32868,서구,과학·기술,1
36.27037,127.33997,서구,소매,2
36.27064,127.33994,서구,음식,3
36.26703,127.35305,서구,소매,1
36.26777,127.35373,서구,시설관리·임대,1
36.271,127.35663,서구,교육,1
36.27444,127.36247,서구,소매,1
36.27284,127.37917,중구,음식,1
36.26798,127.38621,중구,과학·기술,1
36.27064,127.38854,중구,음식,3
36.27098,127.40085,중구,소매,2
36.26998,127.40082,중구,시설관리·임대,1
36.26972,127.3973,중구,음식,2
36.27176,127.4051,중구,소매,1
36.26609,127.44079,동구,숙박,1
36.273,127.46447,동구,소매,1
36.27461,127.46898,동구,과학·기술,1
36.27237,127.46971,동구,소매,22
36.27025,127.47224,동구,수리·개인,2
36.27239,127.46975,동구,숙박,4
36.26966,127.4686,동구,시설관리·임대,2
36.27308,127.4702,동구,음식,13
36.26879,127.47789,동구,소매,2
36.26816,127.47878,동구,음식,1
36.27749,127.25924,유성구,소매,2
36.28439,127.25581,유성구,음식,1
36.28006,127.26554,유성구,교육,1
36.28006,127.26554,유성구,예술·스포츠,1
36.27622,127.29329,유성구,소매,2
36.28079,127.2983,유성구,소매,2
36.28344,127.32285,서구,예술·스포츠,1
36.28411,127.32187,서구,음식,1
36.28392,127.33946,서구,소매,1
36.27768,127.3404,서구,음식,1
36.28475,127.35003,서구,과학·기술,1
36.27995,127.35354,서구,소매,2
36.28111,127.35399,서구,수리·개인,1
36.27633,127.34554,서구,음식,1
36.27603,127.36452,서구,교육,1
36.27569,127.36811,서구,과학·기술,1
36.28322,127.37257,중구,과학·기술,1
36.28124,127.37336,중구,소매,1
36.28237,127.38126,중구,과학·기술,1
36.28252,127.37816,중구,소매,6
36.2824,127.3757,중구,수리·개인,2
36.2825,127.3751,중구,시설관리·임대,1
36.28468,127.37586,중구,음식,2
36.27741,127.3987,중구,소매,1
36.27769,127.40293,중구,음식,1
36.27727,127.40697,중구,소매,1
36.28253,127.42765,중구,소매,1
36.28064,127.44269,동구,과학·기술,1
36.27968,127.46466,동구,과학·기술,3
36.27799,127.46471,동구,교육,3
36.27701,127.46446,동구,부동산,1
36.28103,127.46272,동구,소매,6
36.27992,127.46407,동구,수리·개인,5
36.281,127.46169,동구,시설관리·임대,2
36.28034,127.46255,동구,음식,6
36.27944,127.46667,동구,과학·기술,15
36.27728,127.46828,동구,교육,6
36.27963,127.46627,동구,부동산,6
36.27945,127.46719,동구,소매,70
36.27993,127.46722,동구,수리·개인,37
36.27969,127.46678,동구,시설관리·임대,10
36.2803,127.46722,동구,예술·스포츠,12
36.2798,127.46729,동구,음식,95
36.27973,127.47579,동구,과학·기술,2
36.27928,127.47569,동구,소매,1
36.27987,127.47612,동구,시설관리·임대,1
36.28139,127.4775,동구,예술·스포츠,1
36.27951,127.47566,동구,음식,3
36.28764,127.25173,유성구,과학·기술,1
36.28695,127.25135,유성구,음식,4
36.28511,127.26655,유성구,음식,1
36.28803,127.2751,유성구,소매,1
36.2894,127.30458,유성구,소매,1
36.28943,127.30472,유성구,음식,3
36.28849,127.30613,유성구,과학·기술,1
36.28844,127.30614,유성구,소매,3
36.28809,127.30663,유성구,음식,13
36.29411,127.32231,서구,과학·기술,12
36.29419,127.32293,서구,교육,6
36.29459,127.3228,서구,부동산,6
36.29415,127.32241,서구,소매,7
36.29438,127.32254,서구,수리·개인,10
36.29266,127.3217,서구,시설관리·임대,2
36.29317,127.3214,서구,예술·스포츠,1
36.29367,127.32292,서구,음식,6
36.29397,127.31954,유성구,소매,4
36.29343,127.31871,유성구,수리·개인,2
36.29461,127.32061,유성구,예술·스포츠,1
36.29355,127.31794,유성구,음식,2
36.29379,127.33012,서구,과학·기술,4
36.28956,127.33017,서구,교육,1
36.29464,127.32802,서구,부동산,2
36.29356,127.32914,서구,소매,8
36.29451,127.3307,서구,수리·개인,1
36.29451,127.3307,서구,시설관리·임대,1
36.29344,127.32754,서구,음식,5
36.29355,127.34002,서구,과학·기술,4
36.29478,127.33709,서구,부동산,4
36.29447,127.33652,서구,소매,11
36.29434,127.33758,서구,수리·개인,16
36.29388,127.3361,서구,예술·스포츠,2
36.29432,127.33748,서구,음식,23
36.29479,127.35075,서구,보건의료,1
36.28934,127.35343,서구,소매,1
36.28772,127.35388,서구,수리·개인,2
36.28872,127.35326,서구,시설관리·임대,1
36.29357,127.35029,서구,음식,2
36.28862,127.36223,서구,소매,2
36.29091,127.3551,서구,음식,1
36.28992,127.37315,중구,시설관리·임대,1
36.28851,127.37438,중구,음식,1
36.29438,127.37848,서구,소매,1
36.29396,127.37813,서구,음식,1
36.29152,127.38129,중구,과학·기술,9
36.29198,127.37943,중구,교육,2
36.28914,127.37912,중구,부동산,4
36.28976,127.38009,중구,소매,58
36.29013,127.37994,중구,수리·개인,31
36.29098,127.38038,중구,시설관리·임대,10
36.29147,127.3821,중구,예술·스포츠,5
36.28999,127.38017,중구,음식,42
36.29451,127.3901,중구,소매,1
36.29379,127.38991,중구,수리·개인,1
36.28538,127.38831,중구,예술·스포츠,1
36.29488,127.39006,중구,음식,4
36.29213,127.40111,중구,소매,3
36.28778,127.39866,중구,시설관리·임대,2
36.28767,127.39867,중구,음식,5
36.28649,127.44141,동구,과학·기술,2
36.28565,127.44286,동구,교육,1
36.28626,127.43867,동구,소매,3
36.28978,127.45042,동구,과학·기술,3
36.28616,127.45052,동구,소매,4
36.28648,127.45004,동구,수리·개인,2
36.28762,127.45109,동구,시설관리·임대,2
36.28651,127.45262,동구,예술·스포츠,2
36.29118,127.45157,동구,음식,2
36.29375,127.45267,중구,과학·기술,2
36.29436,127.45368,중구,소매,1
36.29477,127.45449,중구,시설관리·임대,1
36.28967,127.46249,동구,교육,4
36.28705,127.46153,동구,보건의료,1
36.29036,127.4624,동구,부동산,5
36.28994,127.46163,동구,소매,20
36.29155,127.46204,동구,수리·개인,12
36.29399,127.46198,동구,숙박,1
36.28884,127.46024,동구,시설관리·임대,4
